target,feat_01,feat_02,feat_03,feat_04,feat_05,feat_06,feat_07,feat_08,feat_09,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18
0.0,37.02,37.02,37.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,50.0,50.0,50.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,9598.8,1335.2980165289257,161571.06,2056.906260057249,34.0,121.0,25.0,0.2809917355371901,0.0,114.0,121.0,0.9421487603305784,3.0,0.0,147.0,0.0,0.0,7.501456310679613
0.0,1158.77,239.1428571428572,3348.0,334.4203518702996,1.0,14.0,5.0,0.0714285714285714,0.0,13.0,14.0,0.9285714285714286,5.0,0.0,19.0,0.0,0.0,127.36111111111111
0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,644.26,195.4213157894737,7426.01,108.48057918532731,9.0,38.0,0.0,0.2368421052631578,0.0,16.0,38.0,0.4210526315789473,1.0,0.0,38.0,0.0,0.0,394.4552631578948
0.0,624.26,150.4638961038961,11585.72,114.68877190209211,70.0,77.0,0.0,0.9090909090909092,0.0,67.0,77.0,0.8701298701298701,7.0,0.0,77.0,0.0,0.0,247.4360215053764
0.0,425.07,138.2516666666667,4147.55,94.69433486617416,5.0,30.0,0.0,0.1666666666666666,0.0,10.0,30.0,0.3333333333333333,14.0,0.0,30.0,0.0,0.0,612.7952380952381
0.0,597.0,432.6833333333333,3894.15,132.91821357511543,5.0,9.0,2.0,0.5555555555555556,0.0,8.0,9.0,0.8888888888888888,5.0,0.0,11.0,0.0,0.0,38.016666666666666
0.0,2444.9,593.4627999999999,44509.71,542.8538300962443,48.0,75.0,0.0,0.64,0.0,15.0,75.0,0.2,11.0,0.0,75.0,0.0,0.0,225.1355072463768
0.0,180.0,132.815,265.63,66.72966694057449,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,7221.84,2026.2743749999995,32420.39,2338.224249812861,0.0,16.0,1.0,0.0,0.0,9.0,16.0,0.5625,2.0,0.0,17.0,0.0,0.0,179.40416666666667
0.0,810.25,723.965,1447.93,122.02541722936256,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,138.78333333333333
0.0,38793.84,6316.356875,101061.71,10437.143196748631,4.0,16.0,0.0,0.25,0.0,2.0,16.0,0.125,1.0,16.0,16.0,1.0,0.9375,152.64722222222224
0.0,15310.48,9029.396,45146.98,7876.407354786191,1.0,5.0,0.0,0.2,1.0,0.0,5.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0
0.0,1072.93,431.3533333333333,1294.06,564.296485575919,1.0,3.0,0.0,0.3333333333333333,0.0,2.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,11.733333333333333
0.0,50.0,27.75,111.0,25.95348403072954,3.0,4.0,1.0,0.75,0.0,4.0,4.0,1.0,2.0,0.0,5.0,0.0,0.0,909.55
0.0,16900.0,1791.0283431952664,302683.79,2302.7860943786995,134.0,169.0,0.0,0.7928994082840237,0.0,142.0,169.0,0.8402366863905325,8.0,0.0,169.0,0.0,0.0,40.93768115942027
0.0,1435.2,837.2,1674.4,845.6997102991108,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
0.0,442.2,161.7074074074074,4366.1,91.02352521749496,21.0,27.0,2.0,0.7777777777777778,0.0,4.0,27.0,0.1481481481481481,4.0,2.0,29.0,0.0689655172413793,0.0,302.0145833333333
0.0,1000.0,983.076923076923,12780.0,7.510676161988098,1.0,13.0,1.0,0.0769230769230769,0.0,8.0,13.0,0.6153846153846154,0.0,1.0,14.0,0.0714285714285714,0.0,30.458333333333336
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,3309.2,3309.2,3309.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1492.0,746.0,2984.0,497.3335567470454,2.0,4.0,0.0,0.5,0.0,4.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,3.2555555555555555
0.0,166.5,166.5,1332.0,0.0,4.0,8.0,0.0,0.5,0.0,4.0,8.0,0.5,2.0,0.0,9.0,0.0,0.0,0.0
0.0,275.56,136.8734782608696,3148.09,73.3049739481135,0.0,23.0,1.0,0.0,0.0,22.0,23.0,0.9565217391304348,1.0,0.0,27.0,0.0,0.0,31.250000000000004
0.0,800.0,402.5,805.0,562.1498910433053,1.0,2.0,0.0,0.5,0.0,2.0,2.0,1.0,4.0,1.0,2.0,0.5,0.0,0.0
0.0,300.0,300.0,300.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,348.96,94.7444,2368.61,83.66137131715368,8.0,25.0,0.0,0.32,0.0,0.0,25.0,0.0,14.0,0.0,25.0,0.0,0.0,86.71875
0.0,180.0,95.0,190.0,120.20815280171308,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,598.0,293.8390476190476,6170.62,91.65730455914368,6.0,21.0,2.0,0.2857142857142857,0.0,6.0,21.0,0.2857142857142857,1.0,0.0,23.0,0.0,0.0,44.67380952380952
0.0,450.0,450.0,1800.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0
0.0,13000.0,749.5260355029585,253339.8,1642.340074364913,243.0,338.0,0.0,0.7189349112426036,0.0,330.0,338.0,0.9763313609467456,4.0,0.0,338.0,0.0,0.0,15.959722222222224
0.0,400.0,201.41342756183764,171000.0,16.763613410667325,378.0,849.0,0.0,0.4452296819787986,0.0,585.0,849.0,0.6890459363957597,1.0,0.0,849.0,0.0,0.0,28.010674846625776
0.0,2645.0,1148.47,5742.35,1366.285622005882,1.0,5.0,2.0,0.2,0.0,3.0,5.0,0.6,6.0,0.0,7.0,0.0,0.0,16.4
0.0,474.05,294.3666666666666,883.1,157.45404355980614,1.0,3.0,0.0,0.3333333333333333,0.0,2.0,3.0,0.6666666666666666,6.0,0.0,3.0,0.0,0.0,369.98333333333335
0.0,450.0,367.5,735.0,116.67261889578036,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,1.0,1.0,130.51666666666668
0.0,100.0,44.0,220.0,51.161508969145935,1.0,5.0,0.0,0.2,0.0,3.0,5.0,0.6,0.0,5.0,5.0,1.0,1.0,276.15833333333336
0.0,7948.86,356.5620231213875,61685.23,709.6806103058888,64.0,173.0,1.0,0.3699421965317919,0.0,48.0,173.0,0.2774566473988439,1.0,174.0,174.0,1.0,0.9826589595375722,39.96193548387098
0.0,180.0,180.0,360.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,2.0,2.0,1.0,1.0,2.35
0.0,15000.0,15000.0,15000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,787.74,217.30357142857144,3042.25,224.00821817366585,5.0,14.0,2.0,0.3571428571428571,0.0,11.0,14.0,0.7857142857142857,2.0,0.0,16.0,0.0,0.0,26.99074074074074
0.0,550.0,307.79166666666674,14774.0,45.95092587372404,35.0,48.0,0.0,0.7291666666666666,0.0,18.0,48.0,0.375,7.0,42.0,48.0,0.875,0.9523809523809524,20.794444444444444
0.0,96216.91,22943.76541666667,550650.37,34466.08771029286,0.0,24.0,0.0,0.0,0.0,23.0,24.0,0.9583333333333334,1.0,0.0,24.0,0.0,0.0,10.91574074074074
0.0,84.17,51.59,154.77,34.2410908120638,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,44.7,3.228,80.7,8.740686471896817,2.0,25.0,0.0,0.08,0.0,16.0,25.0,0.64,2.0,0.0,25.0,0.0,0.0,34.45119047619048
0.0,1.5,1.5,1.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,160.47,70.77833333333334,424.67,46.184720597473216,1.0,6.0,1.0,0.1666666666666666,0.0,5.0,6.0,0.8333333333333334,1.0,0.0,7.0,0.0,0.0,0.7666666666666667
0.0,360.0,196.2633333333333,588.79,142.80424024983756,2.0,3.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.0,12.0,1.0,3.0,0.3333333333333333,0.0,0.0
0.0,227.0,128.50625,16448.8,36.00671579965556,67.0,128.0,10.0,0.5234375,0.0,6.0,128.0,0.046875,2.0,0.0,138.0,0.0,0.0,56.48288690476192
0.0,56.61,56.61,56.61,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8368.3,4291.28,21456.4,2375.003837260058,2.0,5.0,0.0,0.4,0.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
0.0,160.0,160.0,160.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,97.0,97.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.99,1.99,5.97,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0
0.0,1235.0,463.7285714285714,9738.3,235.6152523561604,7.0,21.0,0.0,0.3333333333333333,0.0,3.0,21.0,0.1428571428571428,1.0,0.0,21.0,0.0,0.0,113.09027777777776
0.0,18.0,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1410.35,416.0507692307693,16225.98,293.5369284432864,30.0,39.0,0.0,0.7692307692307693,0.0,2.0,39.0,0.0512820512820512,6.0,0.0,43.0,0.0,0.0,117.47857142857144
0.0,344.22,245.62578947368425,4666.89,85.29268057145542,0.0,19.0,3.0,0.0,0.0,19.0,19.0,1.0,0.0,0.0,22.0,0.0,0.0,32.74166666666667
0.0,1559.95,676.4860000000001,6764.86,455.46672090163617,10.0,10.0,0.0,1.0,0.0,7.0,10.0,0.7,11.0,0.0,10.0,0.0,0.0,45.81111111111111
0.0,4455.5,1260.2984883720935,216771.34,882.0271431980154,78.0,172.0,0.0,0.4534883720930232,0.0,40.0,172.0,0.2325581395348837,8.0,0.0,172.0,0.0,0.0,233.7331597222222
0.0,242.55,104.78714285714284,1467.02,49.37463322996341,5.0,14.0,0.0,0.3571428571428571,0.0,7.0,14.0,0.5,13.0,0.0,14.0,0.0,0.0,31.89444444444445
0.0,549.1,202.46058823529413,3441.83,129.71232302053016,3.0,17.0,2.0,0.1764705882352941,0.0,2.0,17.0,0.1176470588235294,0.0,0.0,19.0,0.0,0.0,338.1958333333333
0.0,1715.85,631.05,2524.2,730.7752651807531,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,28.758333333333333
0.0,148.03,86.91,521.46,45.70558259118901,4.0,6.0,0.0,0.6666666666666666,0.0,2.0,6.0,0.3333333333333333,0.0,0.0,6.0,0.0,0.0,0.3
0.0,250.0,250.0,1000.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0
0.0,369.27,121.38682926829269,4976.86,79.79971949947645,22.0,41.0,0.0,0.5365853658536586,1.0,16.0,41.0,0.3902439024390244,14.0,0.0,41.0,0.0,0.0,332.5060606060606
0.0,118.86,89.145,178.29,42.02335600591652,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,5.383333333333334
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,246.23,167.48666666666668,502.46,136.3874540906653,1.0,3.0,0.0,0.3333333333333333,0.0,2.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,8.283333333333333
0.0,7350.0,2469.75,9879.0,3260.6870825027045,1.0,4.0,0.0,0.25,0.0,2.0,4.0,0.5,1.0,3.0,4.0,0.75,0.6666666666666666,0.0
0.0,511.06,288.03,576.06,315.4120508160714,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
0.0,4950.32,2634.777,26347.77,1832.683122771092,2.0,10.0,0.0,0.2,0.0,6.0,10.0,0.6,0.0,2.0,10.0,0.2,1.0,73.60714285714286
0.0,1212.0,220.221,2202.21,359.81995684416023,5.0,10.0,0.0,0.5,0.0,2.0,10.0,0.2,1.0,0.0,10.0,0.0,0.0,2.764285714285714
0.0,3033.8,1210.0215789473689,22990.41,829.7655748212741,11.0,19.0,0.0,0.5789473684210527,0.0,6.0,19.0,0.3157894736842105,13.0,0.0,19.0,0.0,0.0,510.4904761904762
0.0,5029.4,5007.35,20029.4,14.69999999999987,0.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,46.625
0.0,144.93,74.965,149.93,98.9454518914336,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,48.0,48.0,1008.0,0.0,18.0,21.0,0.0,0.8571428571428571,0.0,4.0,21.0,0.1904761904761904,13.0,0.0,21.0,0.0,0.0,293.68333333333334
0.0,360.01,360.01,1800.05,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,16.55
0.0,160.0,97.5,195.0,88.38834764831844,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
0.0,769.5,588.5957446808511,27664.0,101.97008290467144,21.0,47.0,6.0,0.4468085106382978,0.0,14.0,47.0,0.2978723404255319,4.0,0.0,53.0,0.0,0.0,295.0472222222222
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,460.83,460.83,460.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,800.0,226.57333333333332,6797.2,159.6219692193755,3.0,30.0,0.0,0.1,0.0,29.0,30.0,0.9666666666666668,1.0,0.0,30.0,0.0,0.0,124.67843137254904
0.0,1500.0,133.03124999999997,8514.0,192.9390041577825,39.0,64.0,1.0,0.609375,0.0,63.0,64.0,0.984375,9.0,1.0,65.0,0.0153846153846153,0.0,0.0342592592592592
0.0,33.29,33.29,33.29,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1800.0,900.5,1801.0,1272.085099354599,1.0,2.0,0.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,29.066666666666663
0.0,349.9,323.36923076923074,4203.8,95.65804883904076,10.0,13.0,3.0,0.7692307692307693,0.0,13.0,13.0,1.0,4.0,0.0,16.0,0.0,0.0,54.65833333333333
0.0,24808.33,9410.526666666668,141157.9,7837.494400651149,0.0,15.0,0.0,0.0,1.0,10.0,15.0,0.6666666666666666,6.0,15.0,15.0,1.0,0.2857142857142857,0.0
0.0,3300.0,2212.5,53100.0,1039.047431649485,14.0,24.0,3.0,0.5833333333333334,0.0,18.0,24.0,0.75,2.0,0.0,27.0,0.0,0.0,75.07407407407408
0.0,737.4,471.4,1414.2,230.3627574066607,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,213.7
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,358.2,75.56517241379309,2191.39,71.8323506815244,12.0,29.0,2.0,0.4137931034482758,0.0,4.0,29.0,0.1379310344827586,2.0,0.0,31.0,0.0,0.0,641.2291666666666
0.0,4542.55,4542.55,4542.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,171.4,171.4,171.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,155.0,120.78489361702128,5676.89,19.56881423973629,1.0,47.0,0.0,0.0212765957446808,0.0,45.0,47.0,0.9574468085106383,0.0,0.0,47.0,0.0,0.0,42.35625
0.0,320.0,250.0,500.0,98.99494936611666,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,599.0,450.018,18000.72,141.743500103315,29.0,40.0,3.0,0.725,0.0,2.0,40.0,0.05,4.0,0.0,43.0,0.0,0.0,68.88106060606059
0.0,469.5,349.0,1396.0,142.32453149990224,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,11.416666666666666
0.0,33762.0,11923.12,166923.68,10171.987379588498,10.0,14.0,0.0,0.7142857142857143,0.0,14.0,14.0,1.0,9.0,14.0,14.0,1.0,0.9285714285714286,7.369047619047619
0.0,102.24,102.24,102.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2902.25,1498.325,5993.3,1622.858061928605,0.0,4.0,1.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,5.0,0.0,0.0,2.283333333333333
0.0,881.0,778.9428571428571,27263.0,90.75433642439316,20.0,35.0,5.0,0.5714285714285714,0.0,30.0,35.0,0.8571428571428571,5.0,35.0,40.0,0.875,0.0,173.66228070175436
0.0,27664.75,2472.085182926829,405421.97,3023.6152592543376,45.0,164.0,32.0,0.274390243902439,0.0,137.0,164.0,0.8353658536585366,14.0,32.0,196.0,0.1632653061224489,0.0,41.37029569892474
0.0,147.0,122.0,732.0,27.386127875258307,0.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,305.65
0.0,242.3,159.1,318.2,117.66256838944152,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
0.0,2355.5,209.7687270875765,205992.89,174.83774459852344,550.0,982.0,111.0,0.560081466395112,0.0,176.0,981.0,0.1794087665647298,7.0,0.0,1093.0,0.0,0.0,92.27587527352306
0.0,199.0,199.0,18905.0,0.0,25.0,95.0,9.0,0.2631578947368421,0.0,81.0,95.0,0.8526315789473684,6.0,0.0,104.0,0.0,0.0,76.7487421383648
0.0,40.9,40.9,40.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,10474.93,4040.504,20202.52,5442.4909341109615,0.0,5.0,1.0,0.0,0.0,4.0,5.0,0.8,3.0,1.0,6.0,0.1666666666666666,0.0,148.1
0.0,65.0,65.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,439.9,243.58125000000007,35075.7,137.62477058344857,0.0,144.0,0.0,0.0,0.0,10.0,144.0,0.0694444444444444,7.0,0.0,144.0,0.0,0.0,52.90666666666666
0.0,3168.34,1602.4977777777776,28844.96,855.2816695551966,18.0,18.0,0.0,1.0,0.0,18.0,18.0,1.0,2.0,18.0,18.0,1.0,0.0,2.825
0.0,125.24,125.24,125.24,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3492.36,614.3292500000001,24573.17,743.7344402936511,31.0,40.0,0.0,0.775,0.0,20.0,40.0,0.5,12.0,0.0,40.0,0.0,0.0,104.02222222222224
0.0,7000.0,295.47169811320754,31320.0,680.43456992813,0.0,106.0,0.0,0.0,0.0,2.0,106.0,0.0188679245283018,4.0,0.0,127.0,0.0,0.0,1.2815
0.0,149.0,119.0,238.0,42.42640687119285,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
0.0,854.62,183.05033333333336,5491.51,190.9776537475512,22.0,30.0,0.0,0.7333333333333333,0.0,8.0,30.0,0.2666666666666666,12.0,0.0,30.0,0.0,0.0,466.2277777777778
0.0,2.21,2.21,2.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
0.0,44.3,41.825,334.6,1.5276031646247084,0.0,8.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,6.823333333333333
0.0,8099.84,1844.187428571428,64546.56,1757.2342598013684,8.0,35.0,0.0,0.2285714285714285,0.0,4.0,35.0,0.1142857142857142,0.0,0.0,35.0,0.0,0.0,105.50222222222222
0.0,3484.0,1570.3144444444445,14132.83,1013.89147968497,6.0,9.0,0.0,0.6666666666666666,0.0,2.0,9.0,0.2222222222222222,8.0,11.0,11.0,1.0,0.5,1.35
0.0,400.0,299.0,897.0,174.9371315644566,1.0,3.0,0.0,0.3333333333333333,0.0,2.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,9.133333333333333
0.0,761.0,319.72200000000004,3197.22,215.80342906347792,7.0,10.0,0.0,0.7,0.0,0.0,10.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0
0.0,138.0,138.0,138.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,20.0,20.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,59.9,59.9,479.2,0.0,6.0,8.0,0.0,0.75,0.0,8.0,8.0,1.0,3.0,8.0,8.0,1.0,0.0,2.1416666666666666
0.0,387.64,134.29999999999998,5103.4,99.3905592068958,22.0,38.0,0.0,0.5789473684210527,0.0,24.0,38.0,0.631578947368421,1.0,0.0,45.0,0.0,0.0,103.6949275362319
0.0,99.9,99.9,99.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3650.0,1457.924761904762,61232.84,1450.7394350287382,8.0,42.0,2.0,0.1904761904761904,0.0,22.0,42.0,0.5238095238095238,7.0,8.0,44.0,0.1818181818181818,0.0,141.07631578947368
0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,209.45,107.37666666666668,644.26,52.50542245013048,0.0,6.0,1.0,0.0,1.0,4.0,6.0,0.6666666666666666,2.0,0.0,7.0,0.0,0.0,12.083333333333334
0.0,2430.0,135.59506607929518,30780.08,169.4229910513554,15.0,227.0,8.0,0.066079295154185,0.0,226.0,227.0,0.9955947136563876,12.0,1.0,236.0,0.0042372881355932,0.0,0.4186098654708519
0.0,3334.07,436.9426086956522,10049.68,881.849680223941,1.0,23.0,0.0,0.0434782608695652,0.0,21.0,23.0,0.9130434782608696,12.0,0.0,39.0,0.0,0.0,94.86904761904762
0.0,60.0,60.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,159.8,85.57000000000002,2994.95,15.358920573284784,15.0,35.0,6.0,0.4285714285714285,0.0,8.0,35.0,0.2285714285714285,1.0,0.0,41.0,0.0,0.0,310.03888888888895
0.0,170.0,56.47058823529412,960.0,32.15026758648135,4.0,17.0,1.0,0.2352941176470588,0.0,15.0,17.0,0.8823529411764706,2.0,0.0,18.0,0.0,0.0,36.0574074074074
0.0,116.24,116.24,116.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,250.0,125.57777777777775,5651.0,44.37981159004256,17.0,45.0,0.0,0.3777777777777777,0.0,43.0,45.0,0.9555555555555556,13.0,0.0,45.0,0.0,0.0,13.292592592592593
0.0,2969.55,373.092272727273,49248.18,433.7195914388105,48.0,132.0,0.0,0.3636363636363636,1.0,32.0,132.0,0.2424242424242424,9.0,0.0,132.0,0.0,0.0,331.18823529411765
0.0,4583.25,394.8260804020101,78570.39,625.6829710955083,113.0,199.0,0.0,0.5678391959798995,0.0,53.0,199.0,0.2663316582914573,6.0,45.0,199.0,0.2261306532663316,0.0,212.88445273631845
0.0,591.73,255.24777777777777,2297.23,197.26613126546687,0.0,9.0,2.0,0.0,0.0,7.0,9.0,0.7777777777777778,1.0,0.0,11.0,0.0,0.0,52.45
0.0,2129.93,636.1888888888889,5725.7,760.311879501505,5.0,9.0,0.0,0.5555555555555556,0.0,5.0,9.0,0.5555555555555556,8.0,0.0,9.0,0.0,0.0,2.5166666666666666
0.0,543.22,543.22,543.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,193787.0,25427.6675,203421.34,68034.2053153676,0.0,8.0,0.0,0.0,0.0,7.0,8.0,0.875,0.0,0.0,8.0,0.0,0.0,19.061111111111117
0.0,83800.0,23218.66111111111,626903.85,27797.77802822852,12.0,27.0,0.0,0.4444444444444444,0.0,16.0,27.0,0.5925925925925926,1.0,0.0,27.0,0.0,0.0,123.99111111111112
0.0,79.9,79.9,79.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,539.1,61.17146226415099,51873.4,20.54252678216526,59.0,848.0,0.0,0.0695754716981132,0.0,151.0,847.0,0.1782762691853601,11.0,0.0,848.0,0.0,0.0,134.99280052840177
0.0,4513.5,547.1711061946903,123660.67,565.321679445226,177.0,226.0,0.0,0.7831858407079646,1.0,81.0,226.0,0.3584070796460177,12.0,80.0,226.0,0.3539823008849557,0.0,217.0580498866213
0.0,73.3,73.3,73.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,370000.0,110825.07428571428,775775.52,136537.47419288216,3.0,7.0,0.0,0.4285714285714285,0.0,6.0,7.0,0.8571428571428571,0.0,0.0,7.0,0.0,0.0,20.316666666666663
0.0,132.64,132.64,132.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
